Time(s),L-Fx1,L-Fy1,L-Fz1,L-Mx1,L-My1,L-Mz1,L-Fx2,L-Fy2,L-Fz2,L-Mx2,L-My2,L-Mz2,L-Fx3,L-Fy3,L-Fz3,L-Mx3,L-My3,L-Mz3,L-AccelX,L-AccelY,L-AccelZ,L-GyroX,L-GyroY,L-GyroZ,R-Fx1,R-Fy1,R-Fz1,R-Mx1,R-My1,R-Mz1,R-Fx2,R-Fy2,R-Fz2,R-Mx2,R-My2,R-Mz2,R-Fx3,R-Fy3,R-Fz3,R-Mx3,R-My3,R-Mz3,R-AccelX,R-AccelY,R-AccelZ,R-GyroX,R-GyroY,R-GyroZ,L-X,L-Y,L-Z,R-X,R-Y,R-Z
0.44,66.6122449,30.46938776,204.3265306,-110.5918367,14.08163265,26.3877551,62.97959184,90.73469388,136.6938776,-58.30612245,-28.32653061,39.14285714,28.81632653,10.81632653,33.87755102,-7.244897959,-7.040816327,-16.24489796,-0.02,0.09,0.97,-2.03,-6.23,-5.88,-60.12244898,7.755102041,105.3469388,-84.69387755,19.53061224,-24.95918367,84.30612245,63.97959184,106.7142857,-57.63265306,17.20408163,46.7755102,-1.102040816,-5.530612245,7.795918367,-5.408163265,1.755102041,-12.97959184,0.05,0.09,0.98,-4.41,-7.49,-2.31,0.00537,-0.07611,-0.06592,-1.24743,-0.69678,0.6126
0.46,66.6122449,32.46938776,208.3265306,-111.5918367,14.08163265,13.3877551,53.97959184,92.73469388,137.6938776,-58.30612245,-26.32653061,31.14285714,29.81632653,12.81632653,32.87755102,-4.244897959,-8.040816327,-14.24489796,-0.02,0.09,0.97,-2.52,-6.16,-5.88,-65.12244898,-2.244897959,102.3469388,-84.69387755,17.53061224,-15.95918367,81.30612245,59.97959184,101.7142857,-61.63265306,18.20408163,44.7755102,-3.102040816,-6.530612245,6.795918367,-6.408163265,0.755102041,-14.97959184,0.04,0.09,0.97,-4.76,-7.63,-2.38,0.00537,-0.07611,-0.06592,-1.24743,-0.69678,0.6126
0.48,69.6122449,29.46938776,206.3265306,-109.5918367,15.08163265,39.3877551,48.97959184,91.73469388,137.6938776,-55.30612245,-25.32653061,34.14285714,31.81632653,13.81632653,33.87755102,-4.244897959,-8.040816327,-20.24489796,-0.02,0.1,0.97,-2.45,-5.81,-5.95,-66.12244898,6.755102041,102.3469388,-84.69387755,18.53061224,-24.95918367,78.30612245,59.97959184,104.7142857,-55.63265306,21.20408163,67.7755102,-6.102040816,-6.530612245,7.795918367,-5.408163265,4.755102041,-21.97959184,0.05,0.09,0.98,-5.04,-7.63,-2.24,0.00537,-0.07611,-0.06592,-1.24743,-0.69678,0.6126
0.5,63.6122449,33.46938776,210.3265306,-107.5918367,15.08163265,36.3877551,44.97959184,85.73469388,137.6938776,-58.30612245,-27.32653061,6.142857143,31.81632653,12.81632653,33.87755102,-5.244897959,-9.040816327,-15.24489796,-0.02,0.09,0.97,-2.24,-5.67,-6.02,-66.12244898,5.755102041,100.3469388,-84.69387755,16.53061224,-8.959183673,85.30612245,63.97959184,102.7142857,-57.63265306,16.20408163,34.7755102,-4.102040816,-5.530612245,5.795918367,-5.408163265,2.755102041,-21.97959184,0.05,0.09,0.98,-5.04,-7.56,-2.31,0.00537,-0.07611,-0.06592,-1.24743,-0.69678,0.6126
0.52,68.6122449,29.46938776,206.3265306,-110.5918367,15.08163265,22.3877551,48.97959184,92.73469388,138.6938776,-57.30612245,-29.32653061,4.142857143,29.81632653,11.81632653,32.87755102,-6.244897959,-9.040816327,-15.24489796,-0.02,0.09,0.97,-2.17,-6.09,-6.02,-63.12244898,-0.244897959,100.3469388,-82.69387755,18.53061224,-22.95918367,80.30612245,56.97959184,101.7142857,-57.63265306,19.20408163,64.7755102,-2.102040816,-4.530612245,6.795918367,-4.408163265,0.755102041,-16.97959184,0.05,0.1,0.98,-5.04,-7.56,-2.31,0.00537,-0.07611,-0.06592,-1.24743,-0.69678,0.6126
0.54,69.6122449,32.46938776,202.3265306,-111.5918367,15.08163265,28.3877551,54.97959184,95.73469388,139.6938776,-55.30612245,-29.32653061,20.14285714,29.81632653,12.81632653,32.87755102,-6.244897959,-8.040816327,-15.24489796,-0.02,0.09,0.97,-2.31,-5.88,-6.23,-65.12244898,-0.244897959,100.3469388,-82.69387755,15.53061224,-22.95918367,85.30612245,59.97959184,99.71428571,-58.63265306,17.20408163,79.7755102,-3.102040816,-3.530612245,5.795918367,-3.408163265,0.755102041,-19.97959184,0.04,0.1,0.98,-5.04,-7.56,-2.24,0.00537,-0.07611,-0.06592,-1.24743,-0.69678,0.6126
0.56,70.6122449,36.46938776,222.3265306,-109.5918367,16.08163265,3.387755102,52.97959184,91.73469388,137.6938776,-55.30612245,-28.32653061,42.14285714,29.81632653,11.81632653,32.87755102,-5.244897959,-8.040816327,-12.24489796,-0.02,0.09,0.97,-2.45,-5.81,-6.16,-63.12244898,0.755102041,102.3469388,-83.69387755,17.53061224,-2.959183673,82.30612245,57.97959184,100.7142857,-55.63265306,19.20408163,85.7755102,-7.102040816,-6.530612245,8.795918367,-5.408163265,4.755102041,-16.97959184,0.05,0.09,0.98,-5.11,-7.77,-2.24,0.00537,-0.07611,-0.06592,-1.24743,-0.69678,0.6126
0.58,70.6122449,32.46938776,215.3265306,-109.5918367,15.08163265,42.3877551,53.97959184,92.73469388,134.6938776,-55.30612245,-28.32653061,28.14285714,29.81632653,13.81632653,32.87755102,-4.244897959,-7.040816327,-15.24489796,-0.02,0.09,0.97,-2.73,-5.81,-6.02,-64.12244898,5.755102041,100.3469388,-83.69387755,19.53061224,-21.95918367,81.30612245,58.97959184,102.7142857,-56.63265306,16.20408163,59.7755102,-5.102040816,-5.530612245,8.795918367,-5.408163265,1.755102041,-24.97959184,0.04,0.09,0.98,-4.9,-7.7,-2.24,0.00537,-0.07611,-0.06592,-1.24743,-0.69678,0.6126
0.6,71.6122449,35.46938776,211.3265306,-110.5918367,15.08163265,15.3877551,51.97959184,83.73469388,133.6938776,-59.30612245,-29.32653061,11.14285714,29.81632653,10.81632653,34.87755102,-7.244897959,-6.040816327,-18.24489796,-0.01,0.09,0.97,-2.59,-5.53,-5.95,-61.12244898,3.755102041,97.34693878,-83.69387755,17.53061224,-16.95918367,80.30612245,57.97959184,102.7142857,-56.63265306,21.20408163,65.7755102,-4.102040816,-4.530612245,7.795918367,-5.408163265,1.755102041,-21.97959184,0.04,0.09,0.98,-4.76,-7.63,-2.17,0.00537,-0.07611,-0.06592,-1.24743,-0.69678,0.6126
0.62,75.6122449,31.46938776,207.3265306,-112.5918367,14.08163265,29.3877551,55.97959184,90.73469388,139.6938776,-53.30612245,-29.32653061,23.14285714,28.81632653,12.81632653,33.87755102,-6.244897959,-6.040816327,-16.24489796,-0.02,0.09,0.97,-2.31,-5.18,-6.09,-63.12244898,1.755102041,97.34693878,-84.69387755,14.53061224,-27.95918367,79.30612245,56.97959184,101.7142857,-57.63265306,21.20408163,69.7755102,-5.102040816,-4.530612245,6.795918367,-4.408163265,4.755102041,-18.97959184,0.04,0.09,0.98,-4.83,-7.63,-2.1,0.00537,-0.07611,-0.06592,-1.24743,-0.69678,0.6126
